"08.11.2025";"14:00:00";"Samstag";"15";"Spieltag 3";"Telekom Post SV Bielefeld";"SC GW Paderborn";"VoR Paderborn II";"Telekom Post SV Bielefeld";"Almhalle 1 (33615 Bielefeld)";"Almhalle 1 (33615 Bielefeld)";"-";"2025/26";"Oberliga 6 wU13";"weiblich";
"08.11.2025";"14:45:00";"Samstag";"21";"Spieltag 3";"VoR Paderborn";"USC Münster";"SV Ems Westbevern";"SV Ems Westbevern";"St.-Christophorus-Schule (48291 Telgte)";"St.-Christophorus-Schule (48291 Telgte)";"-";"2025/26";"Oberliga 6 wU13";"weiblich";
"08.11.2025";"15:15:00";"Samstag";"16";"Spieltag 3";"SC GW Paderborn";"VoR Paderborn II";"Telekom Post SV Bielefeld";"Telekom Post SV Bielefeld";"Almhalle 1 (33615 Bielefeld)";"Almhalle 1 (33615 Bielefeld)";"-";"2025/26";"Oberliga 6 wU13";"weiblich";
"08.11.2025";"16:30:00";"Samstag";"17";"Spieltag 3";"VoR Paderborn II";"Telekom Post SV Bielefeld";"SC GW Paderborn";"Telekom Post SV Bielefeld";"Almhalle 1 (33615 Bielefeld)";"Almhalle 1 (33615 Bielefeld)";"-";"2025/26";"Oberliga 6 wU13";"weiblich";
"29.11.2025";"14:00:00";"Samstag";"25";"Spieltag 4";"Telekom Post SV Bielefeld";"Telekom Post SV Bielefeld II";"SV Ems Westbevern";"Telekom Post SV Bielefeld";"Almhalle 1 (33615 Bielefeld)";"Almhalle 1 (33615 Bielefeld)";"-";"2025/26";"Oberliga 6 wU13";"weiblich";
"29.11.2025";"15:00:00";"Samstag";"22";"Spieltag 4";"VoR Paderborn";"VoR Paderborn II";"USC Münster";"VoR Paderborn";"Fürstenberg Halle (33102 Paderborn)";"Fürstenberg Halle (33102 Paderborn)";"-";"2025/26";"Oberliga 6 wU13";"weiblich";
"29.11.2025";"15:15:00";"Samstag";"26";"Spieltag 4";"SV Ems Westbevern";"Telekom Post SV Bielefeld II";"SC GW Paderborn";"Telekom Post SV Bielefeld";"Almhalle 1 (33615 Bielefeld)";"Almhalle 1 (33615 Bielefeld)";"-";"2025/26";"Oberliga 6 wU13";"weiblich";
"29.11.2025";"16:15:00";"Samstag";"23";"Spieltag 4";"VoR Paderborn II";"USC Münster";"VoR Paderborn";"VoR Paderborn";"Fürstenberg Halle (33102 Paderborn)";"Fürstenberg Halle (33102 Paderborn)";"-";"2025/26";"Oberliga 6 wU13";"weiblich";
"29.11.2025";"16:30:00";"Samstag";"27";"Spieltag 4";"Telekom Post SV Bielefeld";"SC GW Paderborn";"Telekom Post SV Bielefeld II";"Telekom Post SV Bielefeld";"Almhalle 1 (33615 Bielefeld)";"Almhalle 1 (33615 Bielefeld)";"-";"2025/26";"Oberliga 6 wU13";"weiblich";
"29.11.2025";"17:30:00";"Samstag";"24";"Spieltag 4";"USC Münster";"VoR Paderborn";"VoR Paderborn II";"VoR Paderborn";"Fürstenberg Halle (33102 Paderborn)";"Fürstenberg Halle (33102 Paderborn)";"-";"2025/26";"Oberliga 6 wU13";"weiblich";
"29.11.2025";"17:45:00";"Samstag";"28";"Spieltag 4";"SV Ems Westbevern";"SC GW Paderborn";"Telekom Post SV Bielefeld";"Telekom Post SV Bielefeld";"Almhalle 1 (33615 Bielefeld)";"Almhalle 1 (33615 Bielefeld)";"-";"2025/26";"Oberliga 6 wU13";"weiblich";
"13.12.2025";"11:00:00";"Samstag";"29";"Spieltag 5";"SV Ems Westbevern";"VoR Paderborn";"Telekom Post SV Bielefeld";"SV Ems Westbevern";"St.-Christophorus-Schule (48291 Telgte)";"St.-Christophorus-Schule (48291 Telgte)";"-";"2025/26";"Oberliga 6 wU13";"weiblich";
"13.12.2025";"12:15:00";"Samstag";"30";"Spieltag 5";"VoR Paderborn";"Telekom Post SV Bielefeld";"SV Ems Westbevern";"SV Ems Westbevern";"St.-Christophorus-Schule (48291 Telgte)";"St.-Christophorus-Schule (48291 Telgte)";"-";"2025/26";"Oberliga 6 wU13";"weiblich";
"13.12.2025";"13:30:00";"Samstag";"31";"Spieltag 5";"Telekom Post SV Bielefeld";"SV Ems Westbevern";"VoR Paderborn";"SV Ems Westbevern";"St.-Christophorus-Schule (48291 Telgte)";"St.-Christophorus-Schule (48291 Telgte)";"-";"2025/26";"Oberliga 6 wU13";"weiblich";
"13.12.2025";"14:00:00";"Samstag";"32";"Spieltag 5";"Telekom Post SV Bielefeld II";"VoR Paderborn II";"SC GW Paderborn";"Telekom Post SV Bielefeld II";"Almhalle 4 (33615 Bielefeld)";"Almhalle 4 (33615 Bielefeld)";"-";"2025/26";"Oberliga 6 wU13";"weiblich";
"13.12.2025";"15:15:00";"Samstag";"33";"Spieltag 5";"SC GW Paderborn";"VoR Paderborn II";"USC Münster";"Telekom Post SV Bielefeld II";"Almhalle 4 (33615 Bielefeld)";"Almhalle 4 (33615 Bielefeld)";"-";"2025/26";"Oberliga 6 wU13";"weiblich";
"13.12.2025";"16:30:00";"Samstag";"34";"Spieltag 5";"Telekom Post SV Bielefeld II";"USC Münster";"VoR Paderborn II";"Telekom Post SV Bielefeld II";"Almhalle 4 (33615 Bielefeld)";"Almhalle 4 (33615 Bielefeld)";"-";"2025/26";"Oberliga 6 wU13";"weiblich";
"13.12.2025";"17:45:00";"Samstag";"35";"Spieltag 5";"SC GW Paderborn";"USC Münster";"Telekom Post SV Bielefeld II";"Telekom Post SV Bielefeld II";"Almhalle 4 (33615 Bielefeld)";"Almhalle 4 (33615 Bielefeld)";"-";"2025/26";"Oberliga 6 wU13";"weiblich";
"11.01.2026";"11:00:00";"Sonntag";"36";"Spieltag 6";"SC GW Paderborn";"VoR Paderborn";"Telekom Post SV Bielefeld II";"SC GW Paderborn";"Riemeke-Sporthalle (33102 Paderborn)";"Riemeke-Sporthalle (33102 Paderborn)";"-";"2025/26";"Oberliga 6 wU13";"weiblich";
"11.01.2026";"11:00:00";"Sonntag";"39";"Spieltag 6";"USC Münster";"Telekom Post SV Bielefeld";"VoR Paderborn II";"USC Münster";"Kardinal-von-Galen-Gymnasium (48165 Münster)";"Kardinal-von-Galen-Gymnasium (48165 Münster)";"-";"2025/26";"Oberliga 6 wU13";"weiblich";
"11.01.2026";"12:15:00";"Sonntag";"37";"Spieltag 6";"VoR Paderborn";"Telekom Post SV Bielefeld II";"SC GW Paderborn";"SC GW Paderborn";"Riemeke-Sporthalle (33102 Paderborn)";"Riemeke-Sporthalle (33102 Paderborn)";"-";"2025/26";"Oberliga 6 wU13";"weiblich";
"11.01.2026";"12:15:00";"Sonntag";"40";"Spieltag 6";"VoR Paderborn II";"Telekom Post SV Bielefeld";"SV Ems Westbevern";"USC Münster";"Kardinal-von-Galen-Gymnasium (48165 Münster)";"Kardinal-von-Galen-Gymnasium (48165 Münster)";"-";"2025/26";"Oberliga 6 wU13";"weiblich";
"11.01.2026";"13:30:00";"Sonntag";"38";"Spieltag 6";"Telekom Post SV Bielefeld II";"SC GW Paderborn";"VoR Paderborn";"SC GW Paderborn";"Riemeke-Sporthalle (33102 Paderborn)";"Riemeke-Sporthalle (33102 Paderborn)";"-";"2025/26";"Oberliga 6 wU13";"weiblich";
"11.01.2026";"13:30:00";"Sonntag";"41";"Spieltag 6";"USC Münster";"SV Ems Westbevern";"Telekom Post SV Bielefeld";"USC Münster";"Kardinal-von-Galen-Gymnasium (48165 Münster)";"Kardinal-von-Galen-Gymnasium (48165 Münster)";"-";"2025/26";"Oberliga 6 wU13";"weiblich";
"11.01.2026";"14:45:00";"Sonntag";"42";"Spieltag 6";"VoR Paderborn II";"SV Ems Westbevern";"USC Münster";"USC Münster";"Kardinal-von-Galen-Gymnasium (48165 Münster)";"Kardinal-von-Galen-Gymnasium (48165 Münster)";"-";"2025/26";"Oberliga 6 wU13";"weiblich";
